category,branch,path,chunk,offset,virtual_offset,stored,original,compression,encryption0,encryption1,record_index,hash,chunk_group,chunk_part,chunk_index
particle_config,main,effect/fei_30048_u5_buff_play_pat1.particle,base_b03_0.ssrc,54149120,735296624,1561,9774,1,0,0,49268,9de5846bcdfa6d77,18,3,55
spine_effect,main,effect/fei_30048_u5_buff_play_servant.atlas,base_b00_0.ssrc,54898464,54898464,1018,8949,1,0,0,53625,ac12bc8c091fda76,18,0,52
spine_effect,main,effect/fei_30048_u5_buff_play_servant.scsp,base_b15_0.ssrc,81815136,3114765840,75956,200583,1,0,0,15717,32523fcf8e12c51b,18,15,66
spine_effect,main,effect/fei_30048_u5_buff_play_servant.sct,base_b10_0.ssrc,64256720,2244468016,230211,245060,1,0,0,23269,4ae1bbd5986a5e36,18,10,62
spine_effect,main,effect/fei_30048_u5_buff_play_sun.atlas,base_b07_0.ssrc,60286384,1625083024,652,2823,1,0,0,73427,eab29d7087c07129,18,7,59
spine_effect,main,effect/fei_30048_u5_buff_play_sun.scsp,base_b00_0.ssrc,54899488,54899488,14368,16439,1,0,0,7650,18caa3f0247f1188,18,0,52
spine_effect,main,effect/fei_30048_u5_buff_play_sun.sct,base_b05_0.ssrc,61964784,1192159344,151621,157054,1,0,0,33225,6a48c9daffcac23b,18,5,57
effect_cfx,main,effect/fei_30048_u5_buff_ready.cfx,base_b01_0.ssrc,81449104,314244704,378,1832,1,0,0,61085,c33250ceb6f4a5df,18,1,53
spine_effect,main,effect/fei_30048_u5_buff_ready_b.atlas,base_b17_0.ssrc,81368496,3560039344,402,1532,1,0,0,78367,fb121c5a81666e3f,18,17,68
spine_effect,main,effect/fei_30048_u5_buff_ready_b.scsp,base_b09_0.ssrc,72154992,2040464272,8947,10125,1,0,0,33825,6c034c048bbb5f9f,18,9,61
spine_effect,main,effect/fei_30048_u5_buff_ready_b.sct,base_b16_0.ssrc,50155232,3303159040,96292,99902,1,0,0,34664,6eac2444f0cc3506,18,16,67
spine_effect,main,effect/fei_30048_u5_buff_ready_f.atlas,base_b07_0.ssrc,60287040,1625083680,706,3216,1,0,0,25122,50c0b794d7c3090b,18,7,59
spine_effect,main,effect/fei_30048_u5_buff_ready_f.scsp,base_b06_0.ssrc,51835472,1418325136,20641,24035,1,0,0,21354,44a2a409fdd4415a,18,6,58
spine_effect,main,effect/fei_30048_u5_buff_ready_f.sct,base_b12_0.ssrc,67205584,2661225360,198745,208186,1,0,0,11696,25ae5af14a8f579c,18,12,64
effect_cfx,main,effect/fei_30048_ug_attack_eff_s1.cfx,base_b14_0.ssrc,82003632,2892365536,365,2239,1,0,0,59920,bfa52521fcf9e6b4,18,14,65
effect_cfx,main,effect/fei_30048_ug_attack_eff_s1_screen.cfx,base_b00_0.ssrc,54913856,54913856,357,1054,1,0,0,40721,82334876f23c1d4e,18,0,52
effect_cfx,main,effect/fei_30048_ug_attack_eff_s2.cfx,base_b04_0.ssrc,81284224,962975424,364,2235,1,0,0,77345,f7bae28f58cfe822,18,4,56
effect_cfx,main,effect/fei_30048_ug_attack_hookup_s1_eff.cfx,base_b07_0.ssrc,60287760,1625084400,365,1064,1,0,0,71566,e49dc333ede72313,18,7,59
effect_cfx,main,effect/fei_30048_ug_attack_hookup_s2_eff.cfx,base_b16_0.ssrc,50251536,3303255344,366,1064,1,0,0,57916,b98f6bf9e36d1b34,18,16,67
spine_effect,main,effect/fei_30048_ug_cutin_1.atlas,base_b00_0.ssrc,54914224,54914224,2891,12499,1,0,0,40367,810abc1a91b94b16,18,0,52
spine_effect,main,effect/fei_30048_ug_cutin_1.scsp,base_b17_0.ssrc,81368912,3560039760,174450,201621,1,0,0,26691,55edeed4d776ff55,18,17,68
spine_effect,main,effect/fei_30048_ug_cutin_1.sct,base_13_s13_b03_0.ssrc,27412352,153954480,1300960,1380442,1,0,0,78836,fc959b2aa5ee9e87,17,3,50
spine_effect,main,effect/fei_30048_ug_cutin_2.atlas,base_b09_0.ssrc,72163952,2040473232,1734,7293,1,0,0,19730,3f65821710502725,18,9,61
spine_effect,main,effect/fei_30048_ug_cutin_2.scsp,base_b09_0.ssrc,72165696,2040474976,116649,127765,1,0,0,77440,f8026dfb72d07975,18,9,61
spine_effect,main,effect/fei_30048_ug_cutin_2.sct,base_b06_0.ssrc,51856128,1418345792,858596,925858,1,0,0,59053,bd11582e4598efd6,18,6,58
spine_effect,main,effect/fei_30048_ug_eff_s1_1.atlas,base_b14_0.ssrc,82004000,2892365904,608,2630,1,0,0,51217,a4504f5542e1d47e,18,14,65
spine_effect,main,effect/fei_30048_ug_eff_s1_1.scsp,base_b02_0.ssrc,69859664,543827984,12011,14670,1,0,0,66296,d3e5c47c9f77766a,18,2,54
spine_effect,main,effect/fei_30048_ug_eff_s1_1.sct,base_b11_0.ssrc,59955216,2439790144,1364836,1437316,1,0,0,51771,a62e94c0ef690cdb,18,11,63
spine_effect,main,effect/fei_30048_ug_eff_s1_1_2.atlas,base_b11_0.ssrc,61320064,2441154992,613,3348,1,0,0,44742,8f3a4727bdedb4ff,18,11,63
spine_effect,main,effect/fei_30048_ug_eff_s1_1_2.scsp,base_b08_0.ssrc,63742320,1843979808,8616,11309,1,0,0,6611,158d389ec814344a,18,8,60
spine_effect,main,effect/fei_30048_ug_eff_s1_1_2.sct,base_b15_0.ssrc,81891104,3114841808,317023,344924,1,0,0,14059,2d091b54cfcc72bd,18,15,66
spine_effect,main,effect/fei_30048_ug_eff_s1_2.atlas,base_b11_0.ssrc,61320688,2441155616,438,2169,1,0,0,21968,46a255dc845faab5,18,11,63
spine_effect,main,effect/fei_30048_ug_eff_s1_2.scsp,base_b09_0.ssrc,72282352,2040591632,12795,15514,1,0,0,25952,539f9454705c9b37,18,9,61
spine_effect,main,effect/fei_30048_ug_eff_s1_2.sct,base_b08_0.ssrc,63750944,1843988432,633021,655853,1,0,0,64011,cc85edfc65e30a50,18,8,60
spine_effect,main,effect/fei_30048_ug_eff_s1_3.atlas,base_b03_0.ssrc,54150688,735298192,308,1074,1,0,0,59192,bd70e78d63051ab5,18,3,55
spine_effect,main,effect/fei_30048_ug_eff_s1_3.scsp,base_b02_0.ssrc,69871680,543840000,13824,15036,1,0,0,3729,0bfe00f7fae79e84,18,2,54
spine_effect,main,effect/fei_30048_ug_eff_s1_3.sct,base_b06_0.ssrc,52714736,1419204400,540552,562945,1,0,0,24461,4e99121286f6f1cc,18,6,58
spine_effect,main,effect/fei_30048_ug_eff_s1_4.atlas,base_b11_0.ssrc,61321136,2441156064,890,5990,1,0,0,24290,4e034fcd5d33c43b,18,11,63
spine_effect,main,effect/fei_30048_ug_eff_s1_4.scsp,base_b11_0.ssrc,61322032,2441156960,8555,10731,1,0,0,21457,44f59dd234ad738f,18,11,63
spine_effect,main,effect/fei_30048_ug_eff_s1_4.sct,base_b09_0.ssrc,72295152,2040604432,1028940,1069153,1,0,0,77621,f8a60659782d1021,18,9,61
spine_effect,main,effect/fei_30048_ug_eff_s1_4_2.atlas,base_b12_0.ssrc,67404336,2661424112,558,3512,1,0,0,76947,f66803a94dd2ba3a,18,12,64
spine_effect,main,effect/fei_30048_ug_eff_s1_4_2.scsp,base_b06_0.ssrc,53255296,1419744960,5437,6999,1,0,0,10327,214a7eef66855b9c,18,6,58
spine_effect,main,effect/fei_30048_ug_eff_s1_4_2.sct,base_b05_0.ssrc,62116416,1192310976,950455,967403,1,0,0,74715,eef1c149e79b11d5,18,5,57
spine_effect,main,effect/fei_30048_ug_eff_s1_5.atlas,base_b08_0.ssrc,64383968,1844621456,459,2292,1,0,0,78819,fc83dc87a8e8617e,18,8,60
spine_effect,main,effect/fei_30048_ug_eff_s1_5.scsp,base_b11_0.ssrc,61330592,2441165520,25790,28498,1,0,0,12173,2736bb9d6efeb3db,18,11,63
spine_effect,main,effect/fei_30048_ug_eff_s1_5.sct,base_b15_0.ssrc,82208128,3115158832,929115,967894,1,0,0,11344,247af505bed5294b,18,15,66
spine_effect,main,effect/fei_30048_ug_eff_s1_6.atlas,base_b08_0.ssrc,64384432,1844621920,511,2379,1,0,0,74476,ee27a414897c6ea0,18,8,60
spine_effect,main,effect/fei_30048_ug_eff_s1_6.scsp,base_b02_0.ssrc,69885504,543853824,30329,34360,1,0,0,68811,dbc583ab2624ee40,18,2,54
spine_effect,main,effect/fei_30048_ug_eff_s1_6.sct,base_b03_0.ssrc,54151008,735298512,1223474,1277327,1,0,0,72050,e64980f738292471,18,3,55
spine_effect,main,effect/fei_30048_ug_eff_s1_screen.atlas,base_b16_0.ssrc,50251904,3303255712,551,2385,1,0,0,3131,0a2e244f23d7a3d4,18,16,67
spine_effect,main,effect/fei_30048_ug_eff_s1_screen.scsp,base_b06_0.ssrc,53260736,1419750400,11172,13100,1,0,0,51517,a54ac8f1f694556e,18,6,58
spine_effect,main,effect/fei_30048_ug_eff_s1_screen.sct,base_b04_0.ssrc,81284592,962975792,61682,64860,1,0,0,56682,b5a5a614221fe926,18,4,56
spine_effect,main,effect/fei_30048_ug_eff_s2_1.atlas,base_b07_0.ssrc,60288128,1625084768,1354,8198,1,0,0,51399,a4e2c9e0bf4d90df,18,7,59
spine_effect,main,effect/fei_30048_ug_eff_s2_1.scsp,base_b10_0.ssrc,64486944,2244698240,38820,46072,1,0,0,38048,796ca81cd6fa1bea,18,10,62
spine_effect,main,effect/fei_30048_ug_eff_s2_1.sct,base_b12_0.ssrc,67404896,2661424672,762173,800199,1,0,0,59280,bdb71108415d080a,18,12,64
spine_effect,main,effect/fei_30048_ug_eff_s2_2.atlas,base_b11_0.ssrc,61356384,2441191312,1270,7438,1,0,0,5526,12008538a2df32ad,18,11,63
spine_effect,main,effect/fei_30048_ug_eff_s2_2.scsp,base_b11_0.ssrc,61357664,2441192592,18846,21495,1,0,0,994,033e9966695dd749,18,11,63
spine_effect,main,effect/fei_30048_ug_eff_s2_2.sct,base_b11_0.ssrc,61376512,2441211440,1291910,1361543,1,0,0,24458,4e968f026e2ee80f,18,11,63
spine_effect,main,effect/fei_30048_ug_eff_s2_3.atlas,base_b16_0.ssrc,50252464,3303256272,668,3622,1,0,0,906,02f776646495433a,18,16,67
spine_effect,main,effect/fei_30048_ug_eff_s2_3.scsp,base_b07_0.ssrc,60289488,1625086128,6320,7594,1,0,0,5119,10b70f9029058e25,18,7,59
spine_effect,main,effect/fei_30048_ug_eff_s2_3.sct,base_b09_0.ssrc,73324096,2041633376,311652,321870,1,0,0,77272,f77fea7c68940e37,18,9,61
spine_effect,main,effect/fei_30048_ug_eff_s2_4.atlas,base_b11_0.ssrc,62668432,2442503360,338,1212,1,0,0,52986,aa0a7a8a77c7db99,18,11,63
spine_effect,main,effect/fei_30048_ug_eff_s2_4.scsp,base_13_s13_b01_0.ssrc,34860896,34886832,2952,3612,1,0,0,71212,e3862a5f02633d9d,17,1,48
spine_effect,main,effect/fei_30048_ug_eff_s2_4.sct,base_b10_0.ssrc,64525776,2244737072,79249,82355,1,0,0,23869,4cbd6816e92fc0ce,18,10,62
spine_effect,main,effect/fei_30048_ug_eff_s2_5.atlas,base_b00_0.ssrc,54917120,54917120,573,2450,1,0,0,61017,c304eb45447c9898,18,0,52
spine_effect,main,effect/fei_30048_ug_eff_s2_5.scsp,base_b12_0.ssrc,68167072,2662186848,10458,11748,1,0,0,67329,d73a01539d6444a4,18,12,64
spine_effect,main,effect/fei_30048_ug_eff_s2_5.sct,base_b14_0.ssrc,82004608,2892366512,278737,288960,1,0,0,68333,da3f33d0d937f4fe,18,14,65
spine_effect,main,effect/fei_30048_ug_eff_s2_impact.atlas,base_b08_0.ssrc,64384944,1844622432,201,429,1,0,0,44460,8e4be9cc1dcba564,18,8,60
spine_effect,main,effect/fei_30048_ug_eff_s2_impact.scsp,base_b06_0.ssrc,53271920,1419761584,496,561,1,0,0,37769,789909b64e9953bc,18,6,58
spine_effect,main,effect/fei_30048_ug_eff_s2_impact.sct,base_b05_0.ssrc,63066880,1193261440,435694,453776,1,0,0,12750,290286f92962e383,18,5,57
spine_effect,main,effect/fei_30048_ug_eff_s2_impact2.atlas,base_b09_0.ssrc,73635760,2041945040,169,321,1,0,0,18200,3a8256bbfc181b7f,18,9,61
spine_effect,main,effect/fei_30048_ug_eff_s2_impact2.scsp,base_b16_0.ssrc,50253136,3303256944,454,499,1,0,0,79081,fd59e996c87b0f5a,18,16,67
spine_effect,main,effect/fei_30048_ug_eff_s2_impact2.sct,base_b12_0.ssrc,68177536,2662197312,302617,316606,1,0,0,21563,4555e064c6357140,18,12,64
spine_effect,main,effect/fei_30048_ug_hookup_s1_eff.atlas,base_b04_0.ssrc,81346288,963037488,456,1963,1,0,0,40593,81cc2e98eaa3522c,18,4,56
spine_effect,main,effect/fei_30048_ug_hookup_s1_eff.scsp,base_b09_0.ssrc,73635936,2041945216,7068,8137,1,0,0,26426,551254b1ef5fe3a1,18,9,61
spine_effect,main,effect/fei_30048_ug_hookup_s1_eff.sct,base_b02_0.ssrc,69915840,543884160,232715,244312,1,0,0,63491,cac43379dc927e14,18,2,54
spine_effect,main,effect/fei_30048_ug_hookup_s2_eff.atlas,base_b06_0.ssrc,53272416,1419762080,365,1135,1,0,0,37879,78eedbb07530db06,18,6,58
spine_effect,main,effect/fei_30048_ug_hookup_s2_eff.scsp,base_b10_0.ssrc,64605040,2244816336,1920,2284,1,0,0,51578,a57f5379319d7666,18,10,62
spine_effect,main,effect/fei_30048_ug_hookup_s2_eff.sct,base_b16_0.ssrc,50253600,3303257408,108255,115595,1,0,0,42375,87cecb8a6ac75bcc,18,16,67
spine_effect,main,effect/fei_30048_ug_ld_eff.atlas,base_13_s13_b03_0.ssrc,28713312,155255440,519,2841,1,0,0,8108,1a3a0e3817b79ea7,17,3,50
spine_effect,main,effect/fei_30048_ug_ld_eff.scsp,base_b07_0.ssrc,60295808,1625092448,6771,7770,1,0,0,3226,0a73f21e1fc42b63,18,7,59
spine_effect,main,effect/fei_30048_ug_ld_eff.sct,base_b03_0.ssrc,55374496,736522000,235816,246502,1,0,0,72766,e88444205ac3cb3b,18,3,55
effect_cfx,main,effect/fei_30048_ux_bg1.cfx,base_b11_0.ssrc,62668784,2442503712,305,1135,1,0,0,55333,b1639792fd56e219,18,11,63
spine_effect,main,effect/fei_30048_ux_bg1_1.atlas,base_b07_0.ssrc,60302592,1625099232,892,4064,1,0,0,27491,5875cc2c7ebde0c5,18,7,59
